year,month,state,customers,price,revenue,sales
2019,9,West North Central,11173511,10.18,2607.8776,25626.74083
2019,9,Rhode Island,509530,18.38,108.78438,591.82612
2019,9,South Carolina,2730679,10.25,750.42079,7318.73629
2019,9,South Dakota,482487,10.38,104.50345,1006.47649
2019,9,Tennessee,3424335,9.63,909.49445,9445.99249
2019,9,Texas,13174161,9.09,3843.8281,42282.99724
2019,9,Utah,1263227,8.62,231.63734,2686.2607
2019,9,New Hampshire,740085,16.99,143.67159,845.50532
2019,9,New Jersey,4143576,13.4,845.06964,6307.92189
2019,9,New Mexico,1050644,9.0,206.95948,2298.7518
2019,9,New York,8369973,15.52,1977.97154,12742.6194
2019,9,North Carolina,5354707,9.71,1217.23336,12530.30694
2019,9,North Dakota,471979,9.47,151.78012,1603.45927
2019,9,Ohio,5631827,9.3,1166.92592,12550.88202
2019,9,Oklahoma,2088135,8.43,520.58529,6173.83507
2019,9,Oregon,2033388,8.68,330.39296,3806.06247
2019,9,Mississippi,1548120,9.27,444.01408,4791.94394
2019,9,Missouri,3208224,10.01,705.43993,7047.31945
2019,9,Vermont,376129,15.1,63.36303,419.60387
2019,9,Mountain,11556695,9.74,2476.83673,25430.93619
2019,9,Pacific Contiguous,20975275,15.5,5177.92321,33396.11354
2019,9,Pacific Noncontiguous,846065,25.51,334.32104,1310.62783
2019,9,U.S. Total,154957895,10.82,36847.12675,340462.80117
2019,9,South Atlantic,32342364,10.16,7732.04027,76115.92441
2019,9,East South Central,9914429,9.55,2779.88927,29116.66835
2019,9,West South Central,19316857,8.79,5464.99077,62169.23405
2019,9,Alabama,2631110,10.31,853.21801,8273.1129
2019,9,Alaska,346555,20.63,92.94096,450.46267
2019,9,Kansas,1536489,10.48,408.933,3901.84396
2019,9,Kentucky,2310864,8.68,573.16274,6605.61902
2019,9,Louisiana,2415322,7.79,704.79588,9048.58764
2019,9,Maine,799058,14.03,122.02551,869.44984
2019,9,Maryland,2621576,10.75,538.70894,5009.21118
2019,9,Iowa,1642768,9.97,417.73064,4191.01705
2019,9,Arizona,3193618,10.68,817.74205,7656.92723
2019,9,Arkansas,1639239,8.49,395.78149,4663.8141
2019,9,California,15421897,18.84,4323.40897,22952.42836
2019,9,Colorado,2773363,10.7,524.0463,4895.74609
2019,9,Connecticut,1668173,17.83,380.56914,2134.38929
2019,9,Delaware,497424,10.36,102.95757,994.13517
2019,9,District of Columbia,309452,12.07,115.6951,958.88143
2019,9,Georgia,5036324,10.4,1385.05454,13314.6475
2019,9,Hawaii,499510,28.06,241.38008,860.16516
2019,9,Idaho,908873,7.65,142.95834,1869.07637
2019,9,Illinois,5947449,9.28,1094.91858,11794.83779
2019,9,Florida,10868345,10.56,2467.37756,23358.24041
2019,9,Indiana,3268952,9.8,860.95903,8788.269
2019,10,Alaska,347522,20.4,97.54328,478.1763
2019,10,Arizona,3204331,10.41,622.25276,5977.1805
2019,10,Mountain,11578190,9.25,2039.57296,22057.61823
2019,10,Pacific Contiguous,21862527,13.56,4544.08189,33502.76826
2019,10,Pacific Noncontiguous,847345,25.15,336.41481,1337.79788
2019,10,U.S. Total,156053737,10.39,32039.45567,308241.20549
2019,10,New Mexico,1052914,8.85,178.34935,2015.67402
2019,10,New York,8375235,14.65,1633.92219,11152.71919
2019,10,North Carolina,5360065,9.66,1033.57936,10700.49775
2019,10,North Dakota,473480,8.8,155.68801,1769.77103
2019,10,Ohio,5638048,9.06,1025.23424,11321.91661
2019,10,Oklahoma,2089646,7.81,388.78403,4980.61715
2019,10,Oregon,2043505,8.79,358.53132,4078.9449
2019,10,Pennsylvania,6159961,9.51,1057.81691,11125.72599
2019,10,Massachusetts,3211042,17.76,695.08008,3912.87852
2019,10,Michigan,4950952,11.55,905.45394,7841.78452
2019,10,Minnesota,2774149,10.1,533.50053,5279.73799
2019,10,Mississippi,1542769,9.19,392.06996,4265.93959
2019,10,Missouri,3211277,8.92,524.33036,5875.84955
2019,10,Montana,641849,9.04,109.50142,1211.40339
2019,10,Nebraska,1075893,8.93,206.85803,2315.52799
2019,10,Nevada,1376815,8.48,226.21656,2666.85202
2019,10,New Hampshire,739144,17.03,137.46507,807.20205
2019,10,New Jersey,4136106,12.66,687.37127,5431.14583
2019,10,Rhode Island,514279,17.79,98.59324,554.27842
2019,10,South Carolina,2735220,10.0,655.04579,6552.49451
2019,10,South Dakota,484351,10.19,101.38908,994.55653
2019,10,Tennessee,3427611,9.35,766.7249,8202.8461
2019,10,Texas,13245392,8.66,3347.14649,38655.17709
2019,10,Utah,1265729,8.16,206.96901,2537.52398
2019,10,Vermont,376346,16.2,67.59542,417.12845
2019,10,Virginia,3914949,9.28,824.21373,8880.66862
2019,10,Washington,3620792,8.11,592.22091,7305.81914
2019,10,West Virginia,1013513,8.5,216.95795,2551.55501
2019,10,Wisconsin,3093061,10.47,575.96302,5499.25008
2019,10,Wyoming,346294,8.32,108.31575,1301.236
2019,10,New England,7340148,17.18,1499.78975,8729.47169
2019,10,Middle Atlantic,18671302,12.19,3379.11037,27709.59102
2019,10,East North Central,22901525,10.02,4322.54442,43154.39613
2019,10,West North Central,11207877,9.33,2188.70196,23453.00376
2019,10,South Atlantic,32326515,9.95,6692.56628,67289.43177
2019,10,East South Central,9919341,9.24,2333.15786,25250.72674
2019,10,West South Central,19398967,8.44,4703.51537,55756.40003
2019,10,Arkansas,1638205,8.08,321.84886,3982.6958
2019,10,California,16198230,16.25,3593.32965,22118.00421
2019,10,Colorado,2777987,9.88,451.18504,4565.6257
2019,10,Connecticut,1669642,17.94,368.71607,2054.95304
2019,10,Delaware,498235,11.1,91.32915,822.97368
2019,10,District of Columbia,310067,12.57,106.22332,845.06723
2019,10,Florida,10827710,10.38,2242.69139,21596.57412
2019,10,Georgia,5043733,9.4,1048.99544,11155.43775
2019,10,Hawaii,499823,27.79,238.87152,859.62158
2019,10,Idaho,912271,7.68,136.78306,1782.12262
2019,10,Illinois,5945748,9.82,1037.71528,10565.68463
2019,10,Indiana,3273716,9.82,778.17793,7925.7603
2019,10,Iowa,1653292,8.28,331.923,4009.53955
2019,10,Kansas,1535435,10.44,335.01295,3208.02113
2019,10,Kentucky,2313036,8.45,485.08344,5738.74812
2019,10,Louisiana,2425724,7.93,645.73599,8137.90999
2019,10,Maine,829695,13.46,132.33988,983.03121
2019,10,Maryland,2623023,11.32,473.53015,4184.1631
2019,10,Alabama,2635925,9.79,689.27956,7043.19292
2019,11,California,15161226,17.31,2955.83617,17072.51452
2019,11,Colorado,2780457,9.69,427.95014,4416.77154
2019,11,Connecticut,1669942,17.6,376.22461,2138.18121
2019,11,East South Central,9924051,9.44,2194.52138,23236.76976
2019,11,West South Central,19238657,8.21,3751.95266,45713.37329
2019,11,West North Central,11187427,9.06,2148.70786,23726.29261
2019,11,South Atlantic,32507002,10.0,6211.53898,62146.611
2019,11,New York,8386006,13.8,1515.26894,10978.37062
2019,11,Georgia,5048726,9.46,960.25202,10150.2437
2019,11,Hawaii,499853,27.81,223.4787,803.56772
2019,11,Pacific Contiguous,20750260,13.71,3923.34884,28616.48513
2019,11,Pacific Noncontiguous,846136,24.98,323.35216,1294.67728
2019,11,Idaho,912415,7.67,137.24966,1788.55614
2019,11,Illinois,5953423,9.62,1041.85302,10830.32134
2019,11,Iowa,1648485,8.06,333.11205,4133.61419
2019,11,Kansas,1538326,10.13,306.27747,3023.72907
2019,11,Kentucky,2315433,8.82,512.08181,5808.4285
2019,11,Indiana,3276869,9.9,778.3499,7866.10805
2019,11,U.S. Total,154991091,10.38,29629.47328,285532.04149
2019,11,North Carolina,5368334,9.31,921.93299,9898.98435
2019,11,Louisiana,2416862,7.58,527.59126,6962.72336
2019,11,Maine,802259,14.07,126.54329,899.33089
2019,11,Montana,638733,9.07,115.97824,1278.08222
2019,11,Nebraska,1070434,8.67,207.03658,2388.34765
2019,11,Nevada,1382231,8.16,207.80085,2546.84891
2019,11,New Hampshire,739125,17.07,141.34335,827.93359
2019,11,New Jersey,4152190,12.76,679.74769,5328.40647
2019,11,New Mexico,1052245,8.67,168.91801,1948.23499
2019,11,Maryland,2625428,10.94,504.95638,4615.89801
2019,11,Massachusetts,3235873,18.05,716.88105,3971.21608
2019,11,Michigan,4949155,11.59,924.92143,7978.43848
2019,11,Minnesota,2762048,9.65,519.22722,5377.91802
2019,11,Mississippi,1546985,9.38,338.97067,3614.0356
2019,11,Missouri,3212823,8.82,517.91881,5874.41535
2019,11,East North Central,22906671,10.1,4417.01694,43716.10183
2019,11,Vermont,375704,16.32,72.37813,443.50584
2019,11,Virginia,3918942,9.44,887.94972,9409.69753
2019,11,Washington,3550073,8.08,592.942,7338.50294
2019,11,North Dakota,472533,8.7,164.34957,1888.80684
2019,11,Ohio,5642920,9.42,1093.24199,11611.31817
2019,11,Oklahoma,2091644,7.35,357.50364,4861.3283
2019,11,West Virginia,1014536,8.78,247.64266,2821.91887
2019,11,Wisconsin,3084304,10.66,578.6506,5429.9158
2019,11,Wyoming,345480,8.14,115.33195,1416.28314
2019,11,New England,7333637,17.36,1534.46354,8840.12031
2019,11,Middle Atlantic,18701334,11.98,3271.53589,27316.62593
2019,11,South Carolina,2736774,10.02,577.23904,5763.23476
2019,11,South Dakota,482778,9.7,100.78617,1039.46149
2019,11,Tennessee,3426078,9.66,704.56945,7297.28715
2019,11,Texas,13094287,8.52,2583.42728,30308.57717
2019,11,Utah,1268809,7.76,187.29594,2412.78325
2019,11,Oregon,2038961,8.91,374.57067,4205.46767
2019,11,Rhode Island,510734,18.05,101.09311,559.95271
2019,11,Pennsylvania,6163138,9.78,1076.51926,11009.84883
2019,11,Alabama,2635555,9.8,638.89945,6517.01852
2019,11,Alaska,346283,20.34,99.87346,491.10956
2019,11,Arizona,3215546,9.62,492.51025,5117.42416
2019,11,Arkansas,1635864,7.92,283.43047,3580.74446
2019,11,Delaware,498237,10.67,90.12888,844.96714
2019,11,District of Columbia,311594,12.73,103.13815,810.40575
2019,11,Florida,10984431,10.76,1918.29914,17831.26089
2019,11,Mountain,11595916,8.86,1853.03504,20924.98435
2019,12,Alabama,2628267,8.75,604.2855,6908.66325
2019,12,Alaska,346243,20.72,110.03775,531.08578
2019,12,Arizona,3222094,9.67,544.69225,5635.65822
2019,12,Arkansas,1636671,7.78,294.97637,3792.30481
2019,12,Utah,1270143,7.7,201.07493,2610.8003
2019,12,Vermont,375411,16.19,78.65916,485.84726
2019,12,Virginia,3919863,9.53,967.1168,10152.60081
2019,12,Washington,3559254,8.17,703.90658,8614.63937
2019,12,West Virginia,1015745,8.38,246.93182,2946.91785
2019,12,Pacific Noncontiguous,846413,25.07,333.65334,1331.08108
2019,12,U.S. Total,156056308,10.22,31674.48931,309822.6908
2019,12,Georgia,5050870,8.06,864.69506,10722.618
2019,12,Hawaii,500170,27.95,223.61559,799.9953
2019,12,West North Central,11208608,8.96,2314.59505,25841.35622
2019,12,West South Central,19336761,7.94,3818.17021,48057.87513
2019,12,South Atlantic,32528887,9.69,6366.09681,65716.33053
2019,12,East South Central,9916018,9.09,2258.69565,24837.08138
2019,12,Mountain,11618295,8.81,2010.99741,22837.65362
2019,12,Minnesota,2765591,9.76,570.66424,5849.20482
2019,12,Mississippi,1545281,9.22,350.45582,3799.03311
2019,12,Missouri,3219478,8.7,568.93744,6537.38123
2019,12,Montana,640040,9.13,127.59721,1398.2601
2019,12,Nebraska,1077902,8.48,222.04841,2617.51321
2019,12,Nevada,1388609,8.25,231.59173,2806.96768
2019,12,New Hampshire,740064,17.15,162.39259,947.17378
2019,12,New Jersey,4143870,12.66,763.42315,6029.5271
2019,12,New Mexico,1053965,8.61,178.06912,2069.27968
2019,12,New York,8403778,13.83,1672.4844,12089.90511
2019,12,North Carolina,5372023,9.16,1032.98253,11272.06134
2019,12,Pacific Contiguous,21568155,13.12,4558.31021,34747.95368
2019,12,Idaho,914069,7.83,161.17264,2058.52433
2019,12,Illinois,5969116,9.34,1067.55064,11430.19388
2019,12,Indiana,3282572,9.6,793.16984,8259.40787
2019,12,Iowa,1651474,8.11,356.46836,4394.38825
2019,12,Kansas,1538309,9.79,315.41552,3222.03403
2019,12,Kentucky,2316269,8.68,535.31319,6166.08012
2019,12,Louisiana,2416179,7.12,501.3642,7042.59388
2019,12,Maine,828727,14.28,144.5345,1011.82992
2019,12,Maryland,2627997,11.19,587.81746,5254.21346
2019,12,Massachusetts,3239202,18.56,812.69427,4379.7306
2019,12,Michigan,4977020,11.67,976.64533,8366.10334
2019,12,Tennessee,3426201,9.65,768.64114,7963.3049
2019,12,Texas,13191053,8.28,2662.1758,32147.93815
2019,12,Oklahoma,2092858,7.09,359.65384,5075.03829
2019,12,Oregon,2041459,8.82,415.19242,4705.5169
2019,12,Pennsylvania,6167977,10.07,1230.87001,12219.06954
2019,12,Rhode Island,486967,18.19,111.58401,613.58838
2019,12,South Carolina,2739677,10.86,679.51653,6258.25374
2019,12,South Dakota,483296,9.74,111.27951,1142.8596
2019,12,North Dakota,472558,8.17,169.78157,2077.97509
2019,12,Ohio,5647928,9.22,1130.06534,12263.20903
2019,12,Colorado,2783526,9.42,447.5016,4750.3636
2019,12,Connecticut,1671467,18.14,457.42648,2522.30021
2019,12,Delaware,498957,10.22,98.1708,961.03798
2019,12,District of Columbia,312034,12.05,103.48338,858.80903
2019,12,Florida,10991721,10.33,1785.38244,17289.81831
2019,12,California,15967442,16.05,3439.21121,21427.79741
2019,12,Wisconsin,3099072,10.5,612.47092,5835.47316
2019,12,Wyoming,345849,7.91,119.29793,1507.79971
2019,12,New England,7341838,17.74,1767.29101,9960.47015
2019,12,Middle Atlantic,18715625,12.09,3666.77756,30338.50174
2019,12,East North Central,22975708,9.92,4579.90206,46154.38728
2020,1,Alabama,2639176,9.53,683.99992,7176.42851
2020,1,Alaska,376063,20.28,120.32465,593.40719
2020,1,Arizona,3223523,9.42,543.28916,5769.42878
2020,1,Arkansas,1635260,7.73,306.16833,3961.33375
2020,1,California,15910955,16.44,3380.01823,20562.24693
2020,1,Colorado,2782561,9.55,449.27928,4706.33266
2020,1,Connecticut,1681473,19.19,456.53595,2378.92267
2020,1,Delaware,499910,9.81,94.49115,963.57234
2020,1,District of Columbia,312816,11.8,106.95337,906.22469
2020,1,Florida,10820811,10.05,1764.94378,17553.51711
2020,1,Georgia,5057249,9.21,1033.212,11215.9969
2020,1,Hawaii,501393,28.91,222.80337,770.77599
2020,1,Idaho,915870,7.87,160.30005,2036.80072
2020,1,Illinois,5950605,9.53,1104.27657,11583.32776
2020,1,Indiana,3281282,9.71,816.54914,8409.41249
2020,1,Iowa,1650456,8.44,384.03281,4547.68021
2020,1,Kansas,1532478,9.83,325.40767,3309.32687
2020,1,New Mexico,1057064,8.57,179.60369,2095.71084
2020,1,New York,8396985,13.83,1687.08978,12200.52008
2020,1,North Carolina,5363080,9.16,1040.01209,11358.97365
2020,1,North Dakota,474773,8.12,173.04411,2131.47097
2020,1,Ohio,5647182,9.25,1166.22056,12607.85841
2020,1,Oklahoma,2092099,7.08,366.18623,5171.02589
2020,1,Oregon,2040275,8.71,407.43084,4677.11758
2020,1,Pennsylvania,6164378,9.88,1272.42669,12882.62451
2020,1,Rhode Island,514556,19.98,122.34264,612.21754
2020,1,South Carolina,2746171,9.69,624.57575,6444.95614
2020,1,South Dakota,483264,9.45,115.63315,1223.84445
2020,1,Tennessee,3364179,9.71,777.4361,8006.32594
2020,1,Texas,13048392,8.11,2690.09609,33160.98018
2020,1,Utah,1279236,7.7,202.33958,2628.69417
2020,1,Vermont,374047,16.1,78.93088,490.29409
2020,1,Virginia,3922173,9.3,978.58911,10523.21973
2020,1,Washington,3570520,8.17,716.38115,8772.22198
2020,1,West Virginia,1016724,8.44,256.90622,3045.26832
2020,1,Kentucky,2311714,8.5,538.34487,6332.02332
2020,1,Louisiana,2409482,7.27,536.55332,7382.66482
2020,1,Maine,856794,13.83,149.22416,1078.92157
2020,1,Maryland,2629368,11.53,603.42255,5234.70525
2020,1,Massachusetts,3228943,18.79,834.21478,4440.13446
2020,1,Michigan,4956252,11.52,987.09012,8565.98222
2020,1,Minnesota,2763787,9.77,584.02531,5977.32664
2020,1,Mississippi,1534871,9.25,355.86586,3847.39578
2020,1,Missouri,3207587,8.71,594.5231,6828.60232
2020,1,Montana,639272,9.15,126.12475,1377.90783
2020,1,Nebraska,1072722,8.25,230.41876,2791.41548
2020,1,Nevada,1390241,8.11,228.34026,2817.02856
2020,1,New Hampshire,741490,17.42,168.49023,967.14072
2020,1,New Jersey,4143591,12.86,766.95076,5965.47536
2020,1,Wisconsin,3105584,10.53,628.12275,5967.1564
2020,1,Wyoming,344130,7.87,116.54758,1480.849
2020,1,New England,7397303,18.16,1809.73863,9967.63105
2020,1,Middle Atlantic,18704954,12.0,3726.46723,31048.61995
2020,1,East North Central,22940905,9.98,4702.25914,47133.73728
2020,1,West North Central,11185067,8.98,2407.08491,26809.66694
2020,1,South Atlantic,32368302,9.67,6503.10602,67246.43412
2020,1,East South Central,9849940,9.29,2355.64675,25362.17356
2020,1,West South Central,19185233,7.85,3899.00396,49676.00464
2020,1,Mountain,11631897,8.75,2005.82435,22912.75255
2020,1,Pacific Contiguous,21521750,13.24,4503.83022,34011.58649
2020,1,Pacific Noncontiguous,877456,25.15,343.12802,1364.18318
2020,1,U.S. Total,155662807,10.22,32256.08924,315532.78974
2020,2,East North Central,22943582,9.94,4501.21784,45284.12577
2020,2,West North Central,11180156,9.07,2265.03627,24982.62637
2020,2,South Atlantic,32410699,9.79,6122.73041,62510.86846
2020,2,East South Central,9854480,9.18,2255.55939,24564.90799
2020,2,Texas,13168348,8.33,2652.49956,31833.68614
2020,2,Utah,1280588,7.86,187.80795,2388.66322
2020,2,Vermont,373885,16.3,74.18618,455.17038
2020,2,Virginia,3923987,9.3,883.81466,9507.37364
2020,2,Washington,3543908,8.14,654.56502,8042.69843
2020,2,West Virginia,1016257,8.8,244.85214,2781.67248
2020,2,Wisconsin,3093736,10.54,585.34032,5553.42939
2020,2,Wyoming,344128,7.98,115.80818,1450.33652
2020,2,New England,7272503,18.24,1668.12476,9144.91726
2020,2,Middle Atlantic,18709053,11.94,3461.23644,28977.7853
2020,2,Maine,738073,13.74,127.18766,925.68058
2020,2,Maryland,2630996,11.51,548.6355,4768.05171
2020,2,Massachusetts,3238589,18.83,783.06329,4157.82994
2020,2,Michigan,4957443,11.63,933.46435,8023.05474
2020,2,Louisiana,2396392,6.95,491.27066,7068.94
2020,2,Pennsylvania,6164461,9.84,1185.52537,12048.70867
2020,2,New Hampshire,741621,17.04,150.0585,880.74361
2020,2,New Jersey,4148146,13.0,706.04207,5432.01341
2020,2,Nebraska,1071087,8.46,214.79869,2538.21394
2020,2,Nevada,1388333,7.99,205.68097,2575.56702
2020,2,Montana,638908,8.99,117.28981,1304.59434
2020,2,Ohio,5647946,9.19,1115.94559,12137.68319
2020,2,Oklahoma,2091867,7.26,352.45498,4853.35238
2020,2,Rhode Island,498746,18.98,104.64032,551.27858
2020,2,South Carolina,2747249,9.67,590.94773,6108.57473
2020,2,Alabama,2639076,9.44,635.71477,6737.74734
2020,2,Alaska,375730,19.61,106.08166,540.99683
2020,2,Arizona,3226140,9.45,495.16712,5238.41831
2020,2,Oregon,2038636,8.78,387.92094,4419.31709
2020,2,Missouri,3211545,8.59,554.26221,6449.19303
2020,2,Minnesota,2759516,9.99,546.77848,5470.68547
2020,2,Mississippi,1534647,9.07,333.75562,3678.60648
2020,2,New Mexico,1057450,8.89,170.83272,1921.16046
2020,2,New York,8396446,13.65,1569.669,11497.06322
2020,2,North Carolina,5364933,9.34,986.50249,10566.01158
2020,2,North Dakota,474531,8.44,165.98818,1966.0212
2020,2,South Dakota,482432,9.79,109.43827,1117.90908
2020,2,Connecticut,1681589,19.73,428.98881,2174.21418
2020,2,Delaware,500215,10.3,92.19257,895.11657
2020,2,District of Columbia,313357,12.03,98.12644,815.96812
2020,2,Florida,10855036,10.17,1696.31622,16678.79927
2020,2,Arkansas,1629860,8.06,307.54468,3816.53509
2020,2,California,15108668,16.87,2831.95281,16783.77126
2020,2,Colorado,2785266,9.68,424.14639,4382.15032
2020,2,Georgia,5058669,9.45,981.34268,10389.30036
2020,2,Hawaii,501412,29.93,201.87275,674.49861
2020,2,Idaho,916247,7.68,145.85294,1899.48774
2020,2,Indiana,3283995,9.64,817.93955,8482.08925
2020,2,Iowa,1648445,8.27,357.99255,4327.44047
2020,2,Kansas,1532600,10.14,315.77788,3113.16319
2020,2,Illinois,5960462,9.46,1048.52803,11087.86921
2020,2,Kentucky,2312982,8.48,520.21025,6132.85859
2020,2,Tennessee,3367775,9.55,765.87875,8015.69558
2020,2,West South Central,19286467,8.0,3803.76988,47572.51359
2020,2,Mountain,11637060,8.8,1862.58607,21160.37793
2020,2,Pacific Contiguous,20691212,13.25,3874.43876,29245.78678
2020,2,Pacific Noncontiguous,877142,25.34,307.95441,1215.49544
2020,2,U.S. Total,154862354,10.22,30122.65423,294659.40487
2020,3,North Carolina,5383418,9.32,927.26407,9945.58319
2020,3,North Dakota,474686,8.71,170.66753,1960.05629
2020,3,Ohio,5653399,9.04,1034.84574,11451.66438
2020,3,Oklahoma,2097654,7.08,334.37012,4721.62398
2020,3,Oregon,2041752,8.81,390.5319,4433.99087
2020,3,Pennsylvania,6169111,9.6,1049.974,10940.09885
2020,3,Rhode Island,499572,18.43,105.58126,572.96177
2020,3,South Carolina,2759230,9.59,564.89365,5891.00992
2020,3,South Dakota,483231,9.67,104.98698,1085.91351
2020,3,Tennessee,3372787,9.58,708.50707,7396.93016
2020,3,Texas,13295273,8.17,2644.28064,32370.83125
2020,3,Utah,1282819,7.81,189.02522,2420.26629
2020,3,Vermont,374635,16.34,71.94947,440.32309
2020,3,Delaware,501053,10.37,89.98066,867.93957
2020,3,District of Columbia,314069,12.12,90.60333,747.48137
2020,3,Georgia,5078237,9.4,940.6365,10001.74782
2020,3,Hawaii,501894,29.38,213.13073,725.43212
2020,3,Idaho,918685,7.68,136.85722,1783.16575
2020,3,Illinois,5962449,9.66,1006.20587,10412.0774
2020,3,Alabama,2648998,9.34,605.21129,6479.78199
2020,3,Maine,832584,13.52,134.21682,992.37191
2020,3,Maryland,2633989,11.37,496.61681,4366.00395
2020,3,Massachusetts,3232938,18.45,724.84039,3928.19209
2020,3,Louisiana,2430460,7.15,489.01553,6838.75647
2020,3,California,15929958,16.22,3136.62665,19334.99603
2020,3,Colorado,2790770,9.79,433.54602,4429.54348
2020,3,East North Central,22950377,9.94,4286.13625,43133.28544
2020,3,West North Central,11196448,9.24,2204.78688,23869.47197
2020,3,Virginia,3931624,9.28,837.92427,9032.5662
2020,3,Washington,3549273,8.27,666.5155,8057.49095
2020,3,West Virginia,1017172,8.57,227.20372,2649.97209
2020,3,Wisconsin,3089510,10.41,579.55523,5566.56487
2020,3,Wyoming,343919,8.11,112.2394,1384.77639
2020,3,New England,7365126,17.84,1585.57917,8886.70338
2020,3,Middle Atlantic,18721903,11.94,3275.47139,27433.19597
2020,3,Alaska,376273,19.55,104.6208,535.20915
2020,3,Arizona,3222569,9.49,490.88189,5172.09242
2020,3,Arkansas,1634718,8.01,289.65662,3615.50534
2020,3,Indiana,3286275,9.59,761.64043,7941.28461
2020,3,Iowa,1649544,8.5,345.63016,4066.19409
2020,3,Connecticut,1683233,19.44,406.70038,2092.07214
2020,3,Kansas,1538330,10.26,300.47279,2927.18941
2020,3,Michigan,4958744,11.65,903.88899,7761.6942
2020,3,Minnesota,2762504,9.9,544.53564,5498.89471
2020,3,Mississippi,1560589,9.11,330.38031,3626.00605
2020,3,Missouri,3214790,8.8,513.1389,5828.92847
2020,3,South Atlantic,32579389,9.73,5990.82835,61573.43026
2020,3,East South Central,9896744,9.15,2126.36911,23248.41441
2020,3,West South Central,19458105,7.9,3757.32291,47546.71703
2020,3,Kentucky,2314370,8.39,482.27044,5745.69622
2020,3,Mountain,11649956,8.77,1851.09581,21115.44274
2020,3,Pacific Contiguous,21520983,13.18,4193.67405,31826.47785
2020,3,Pacific Noncontiguous,878167,25.21,317.75154,1260.64127
2020,3,U.S. Total,156217198,10.21,29589.01545,289893.78032
2020,3,Montana,639762,8.97,114.99953,1282.30201
2020,3,Nebraska,1073363,9.01,225.35489,2502.2955
2020,3,Nevada,1392836,7.71,210.01964,2723.93339
2020,3,New Hampshire,742164,16.53,142.29086,860.78237
2020,3,New Jersey,4150952,13.22,704.51771,5330.91415
2020,3,New Mexico,1058596,8.52,163.52688,1919.36301
2020,3,New York,8401840,13.63,1520.97968,11162.18297
2020,3,Florida,10960597,10.05,1815.70535,18071.12615
2020,4,North Carolina,5387226,9.68,838.90804,8666.86406
2020,4,North Dakota,471756,8.71,150.8205,1730.69592
2020,4,Ohio,5656210,9.66,958.13765,9922.45861
2020,4,Indiana,3290062,10.02,655.76457,6544.25372
2020,4,Iowa,1656690,8.68,322.74213,3718.95029
2020,4,Kansas,1535229,10.37,279.28189,2692.59234
2020,4,Kentucky,2316129,8.49,428.34407,5046.61701
2020,4,Louisiana,2420953,6.91,474.54557,6868.70322
2020,4,Maine,829771,13.72,120.81541,880.31359
2020,4,Maryland,2635542,11.28,448.27144,3973.69245
2020,4,Rhode Island,502625,19.01,102.05507,536.87101
2020,4,South Carolina,2760293,9.86,508.60718,5158.59852
2020,4,South Dakota,484943,9.94,95.16248,957.69527
2020,4,Tennessee,3374305,9.46,614.75026,6498.84025
2020,4,Wyoming,345030,8.28,99.91887,1206.03932
2020,4,New England,7375279,18.22,1461.99103,8024.51896
2020,4,Middle Atlantic,18711142,12.06,3042.41114,25233.95505
2020,4,East North Central,22984650,10.39,3831.5611,36877.93597
2020,4,West North Central,11222935,9.41,1981.23138,21064.1952
2020,4,South Atlantic,32680103,9.91,5663.6506,57167.6459
2020,4,Texas,13276404,8.23,2489.48993,30237.03015
2020,4,Utah,1284405,7.93,174.31292,2197.47502
2020,4,Vermont,374904,16.43,64.43382,392.21815
2020,4,Virginia,3934006,9.33,744.29456,7977.08853
2020,4,Washington,3612131,8.08,566.98541,7019.99268
2020,4,West Virginia,1017580,8.7,207.0665,2380.34675
2020,4,Wisconsin,3111397,10.67,522.29961,4893.55757
2020,4,Arkansas,1633465,8.2,260.53169,3178.00961
2020,4,California,15657118,16.08,2728.27258,16963.48016
2020,4,East South Central,9896644,9.19,1890.29454,20561.97857
2020,4,West South Central,19429016,7.95,3541.00037,44565.96634
2020,4,Mountain,11658510,9.0,1797.26663,19973.8108
2020,4,Pacific Contiguous,21319393,13.04,3631.1135,27836.3856
2020,4,Pacific Noncontiguous,878476,25.5,278.96117,1094.16941
2020,4,U.S. Total,156156148,10.34,27119.48146,262400.56179
2020,4,Alabama,2650333,9.62,549.18119,5708.45118
2020,4,Oregon,2050144,8.72,335.85551,3852.91276
2020,4,Pennsylvania,6168523,9.87,1004.77758,10177.52673
2020,4,Arizona,3221591,10.13,546.27685,5391.69661
2020,4,Alaska,376670,19.11,90.25003,472.33587
2020,4,Colorado,2793112,9.86,391.66293,3972.53202
2020,4,Massachusetts,3239897,18.53,665.17404,3590.05588
2020,4,Michigan,4967379,12.33,793.87399,6437.4256
2020,4,Minnesota,2775935,10.26,482.27548,4700.4044
2020,4,Mississippi,1555877,9.01,298.01902,3308.07013
2020,4,Connecticut,1685374,20.54,379.1088,1845.31151
2020,4,Delaware,501739,10.25,82.02221,800.55569
2020,4,District of Columbia,314625,12.1,86.154,712.08382
2020,4,Florida,11048212,10.22,1901.14817,18600.77317
2020,4,Georgia,5080880,9.52,847.17851,8897.64289
2020,4,Hawaii,501806,30.35,188.71114,621.83354
2020,4,Missouri,3214270,8.97,456.59457,5089.17966
2020,4,Montana,642330,8.69,106.50745,1225.34695
2020,4,Nebraska,1084112,8.94,194.35433,2174.67732
